TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20030101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.737,-12.299,0.553,-10.801,0.986,-11.737,0.0,-12.299,0.553,0.0,-10.801,0.986,0.0,129.281,-9999,-9999,52.116,52.116,0.0,-9999,-9999,210.79,210.79,0.0,-9999,-9999,195.551,195.551,0.0,-9999,-9999,0.316,0.316,0.0,94.268,94.268,0.0,1.087,1.087,0.0,2.975,2.975,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.24,0.0,-9999,-9999,-9999,-9999,-9999,95.2006,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-0.290783,-0.290783,0.0,0.0,-9999,-9999,-9999,-9999,-0.276084,-0.276084,0.0,0.0,-9999,-9999,-9999,-9999,-0.155533,-0.155533,0.0,0.0,0.0206479,0.0206479,-0.290783,-0.28548,-0.26892,-0.204981,-0.0567309,0.0428537,0.0841735,-0.290783,-0.28548,-0.26892,-0.204981,-0.0567309,0.0428537,0.0841735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0549314,-0.0549314,0.219406,0.219406,0.0,0.0,-9999,-9999,-9999,-9999,-0.655679,-0.655679,0.591067,0.591067,0.0,0.0,-9999,-9999,-9999,-9999,-0.0322685,-0.0322685,0.208044,0.208044,0.0,0.0,-9999,-9999,-9999,-9999,-0.655679,-0.655679,0.591067,0.591067,0.0,0.0,-9999,-9999,-9999,-9999,-0.365559,-0.0787802,-0.0641401,-0.0549314,-0.0202132,-0.0182084,-0.0117748,-0.365559,-0.0787802,-0.0641401,-0.0549314,-0.0202132,-0.0182084,-0.0117748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.655679,-0.619674,-0.607997,-0.416121,0.0825217,0.162798,0.323203,-0.655679,-0.619674,-0.607997,-0.416121,0.0825217,0.162798,0.323203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20030102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.436,-11.146,1.029,-9.252,1.137,-10.436,0.0,-11.146,1.029,0.0,-9.252,1.137,0.0,129.904,-9999,-9999,42.156,42.156,0.0,-9999,-9999,230.605,230.605,0.0,-9999,-9999,220.891,220.891,0.0,-9999,-9999,0.246,0.246,0.0,94.594,94.594,0.0,1.698,1.698,0.0,2.848,2.848,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,104.216,0.0,-9999,-9999,-9999,-9999,-9999,110.224,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-0.177307,-0.177307,0.0,0.0,-9999,-9999,-9999,-9999,-0.162817,-0.162817,0.0,0.0,-9999,-9999,-9999,-9999,-0.0499458,-0.0499458,0.0,0.0,0.0298795,0.0298795,-0.277915,-0.210932,-0.192715,-0.118612,0.0246281,0.242487,0.307233,-0.277915,-0.210932,-0.192715,-0.118612,0.0246281,0.242487,0.307233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970396,0.0970396,0.437225,0.437225,0.0,0.0,-9999,-9999,-9999,-9999,-0.617362,-0.617362,0.662434,0.662434,0.0,0.0,-9999,-9999,-9999,-9999,0.119381,0.119381,0.424148,0.424148,0.0,0.0,-9999,-9999,-9999,-9999,-0.617362,-0.617362,0.662434,0.662434,0.0,0.0,-9999,-9999,-9999,-9999,-0.265677,-0.0344125,-0.0221708,0.0906201,0.127697,0.146429,0.170052,-0.265677,-0.0344125,-0.0221708,0.0906201,0.127697,0.146429,0.170052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.655524,-0.617362,-0.56968,-0.465369,0.472091,0.506082,0.506086,-0.655524,-0.617362,-0.56968,-0.465369,0.472091,0.506082,0.506086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20030103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.59,-9.875,1.115,-9.114,1.483,-9.59,0.0,-9.875,1.115,0.0,-9.114,1.483,0.0,130.587,-9999,-9999,42.26,42.26,0.0,-9999,-9999,225.677,225.677,0.0,-9999,-9999,214.589,214.589,0.0,-9999,-9999,0.425,0.425,0.0,95.035,95.035,0.0,0.124,0.124,0.0,2.35,2.35,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.6467,0.0,-9999,-9999,-9999,-9999,-9999,96.264,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-0.0431875,-0.0431875,0.0,0.0,-9999,-9999,-9999,-9999,-0.0283834,-0.0283834,0.0,0.0,-9999,-9999,-9999,-9999,0.0576162,0.0576162,0.0,0.0,0.0253736,0.0253736,-0.0788645,-0.0676277,-0.045828,-0.0195415,0.139403,0.295071,0.381718,-0.0788645,-0.0676277,-0.045828,-0.0195415,0.139403,0.295071,0.381718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133266,0.133266,0.34942,0.34942,0.0,0.0,-9999,-9999,-9999,-9999,-0.33309,-0.33309,0.580273,0.580273,0.0,0.0,-9999,-9999,-9999,-9999,0.156091,0.156091,0.323525,0.323525,0.0,0.0,-9999,-9999,-9999,-9999,-0.33309,-0.33309,0.580273,0.580273,0.0,0.0,-9999,-9999,-9999,-9999,-0.0854224,-0.0351404,0.0413207,0.133266,0.18839,0.2007,0.288147,-0.0854224,-0.0351404,0.0413207,0.133266,0.18839,0.2007,0.288147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.360988,-0.33309,-0.33309,-0.277571,0.419027,0.500665,0.506082,-0.360988,-0.33309,-0.33309,-0.277571,0.419027,0.500665,0.506082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20030104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.96,-6.712,1.195,-4.705,0.34,-5.96,0.0,-6.712,1.195,0.0,-4.705,0.34,0.0,131.327,-9999,-9999,7.835,7.835,0.0,-9999,-9999,276.763,276.763,0.0,-9999,-9999,279.921,279.921,0.0,-9999,-9999,0.439,0.439,0.0,92.691,92.691,0.0,9.97,9.97,0.0,6.555,6.555,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.24,0.0,-9999,-9999,-9999,-9999,-9999,95.2006,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-0.290783,-0.290783,0.0,0.0,-9999,-9999,-9999,-9999,-0.276084,-0.276084,0.0,0.0,-9999,-9999,-9999,-9999,-0.155533,-0.155533,0.0,0.0,0.0206479,0.0206479,-0.290783,-0.28548,-0.26892,-0.204981,-0.0567309,0.0428537,0.0841735,-0.290783,-0.28548,-0.26892,-0.204981,-0.0567309,0.0428537,0.0841735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0549314,-0.0549314,0.219406,0.219406,0.0,0.0,-9999,-9999,-9999,-9999,-0.655679,-0.655679,0.591067,0.591067,0.0,0.0,-9999,-9999,-9999,-9999,-0.0322685,-0.0322685,0.208044,0.208044,0.0,0.0,-9999,-9999,-9999,-9999,-0.655679,-0.655679,0.591067,0.591067,0.0,0.0,-9999,-9999,-9999,-9999,-0.365559,-0.0787802,-0.0641401,-0.0549314,-0.0202132,-0.0182084,-0.0117748,-0.365559,-0.0787802,-0.0641401,-0.0549314,-0.0202132,-0.0182084,-0.0117748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.655679,-0.619674,-0.607997,-0.416121,0.0825217,0.162798,0.323203,-0.655679,-0.619674,-0.607997,-0.416121,0.0825217,0.162798,0.323203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20030105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.42,-8.283,1.156,-8.648,1.173,-8.42,0.0,-8.283,1.156,0.0,-8.648,1.173,0.0,132.127,-9999,-9999,46.416,46.416,0.0,-9999,-9999,250.701,250.701,0.0,-9999,-9999,246.592,246.592,0.0,-9999,-9999,0.35,0.35,0.0,91.869,91.869,0.0,6.105,6.105,0.0,8.359,8.359,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,104.216,0.0,-9999,-9999,-9999,-9999,-9999,110.224,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-0.177307,-0.177307,0.0,0.0,-9999,-9999,-9999,-9999,-0.162817,-0.162817,0.0,0.0,-9999,-9999,-9999,-9999,-0.0499458,-0.0499458,0.0,0.0,0.0298795,0.0298795,-0.277915,-0.210932,-0.192715,-0.118612,0.0246281,0.242487,0.307233,-0.277915,-0.210932,-0.192715,-0.118612,0.0246281,0.242487,0.307233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970396,0.0970396,0.437225,0.437225,0.0,0.0,-9999,-9999,-9999,-9999,-0.617362,-0.617362,0.662434,0.662434,0.0,0.0,-9999,-9999,-9999,-9999,0.119381,0.119381,0.424148,0.424148,0.0,0.0,-9999,-9999,-9999,-9999,-0.617362,-0.617362,0.662434,0.662434,0.0,0.0,-9999,-9999,-9999,-9999,-0.265677,-0.0344125,-0.0221708,0.0906201,0.127697,0.146429,0.170052,-0.265677,-0.0344125,-0.0221708,0.0906201,0.127697,0.146429,0.170052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.655524,-0.617362,-0.56968,-0.465369,0.472091,0.506082,0.506086,-0.655524,-0.617362,-0.56968,-0.465369,0.472091,0.506082,0.506086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20030106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.605,-9.612,0.874,-9.592,0.611,-9.605,0.0,-9.612,0.874,0.0,-9.592,0.611,0.0,132.985,-9999,-9999,45.458,45.458,0.0,-9999,-9999,243.497,243.497,0.0,-9999,-9999,237.379,237.379,0.0,-9999,-9999,0.272,0.272,0.0,93.541,93.541,0.0,4.568,4.568,0.0,6.007,6.007,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,99.6467,0.0,-9999,-9999,-9999,-9999,-9999,96.264,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-0.0431875,-0.0431875,0.0,0.0,-9999,-9999,-9999,-9999,-0.0283834,-0.0283834,0.0,0.0,-9999,-9999,-9999,-9999,0.0576162,0.0576162,0.0,0.0,0.0253736,0.0253736,-0.0788645,-0.0676277,-0.045828,-0.0195415,0.139403,0.295071,0.381718,-0.0788645,-0.0676277,-0.045828,-0.0195415,0.139403,0.295071,0.381718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133266,0.133266,0.34942,0.34942,0.0,0.0,-9999,-9999,-9999,-9999,-0.33309,-0.33309,0.580273,0.580273,0.0,0.0,-9999,-9999,-9999,-9999,0.156091,0.156091,0.323525,0.323525,0.0,0.0,-9999,-9999,-9999,-9999,-0.33309,-0.33309,0.580273,0.580273,0.0,0.0,-9999,-9999,-9999,-9999,-0.0854224,-0.0351404,0.0413207,0.133266,0.18839,0.2007,0.288147,-0.0854224,-0.0351404,0.0413207,0.133266,0.18839,0.2007,0.288147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.360988,-0.33309,-0.33309,-0.277571,0.419027,0.500665,0.506082,-0.360988,-0.33309,-0.33309,-0.277571,0.419027,0.500665,0.506082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
