TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20020101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-26.314,-26.314,3.148,-9999,-9999,-26.314,0.0,-26.314,3.148,0.0,-9999,-9999,-9999,0.0,-9999,-9999,0.0,0.0,0.0,-9999,-9999,171.914,171.914,0.0,-9999,-9999,101.087,101.087,0.0,-9999,-9999,0.057,0.057,0.0,103.358,103.358,0.0,0.0,0.0,0.0,1.873,1.873,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.5571,0.0,-9999,-9999,-9999,-9999,-9999,30.4986,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,-2.09251,-2.09251,0.0,0.0,-9999,-9999,-9999,-9999,-2.10286,-2.09251,0.0,0.0,-9999,-9999,-9999,-9999,-2.10134,-2.11406,0.0,0.0,0.00656481,0.00577456,-2.15604,-2.15604,-2.13803,-2.10343,-2.09251,-2.0399,-2.03494,-2.15604,-2.15604,-2.15604,-2.10798,-2.09403,-2.09251,-2.03494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.01644,-2.01644,1.60271,1.60271,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-2.02641,-2.01644,1.61272,1.60271,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-2.07766,-2.07766,-2.0603,-2.02697,-2.01644,-1.96574,-1.96096,-2.07766,-2.07766,-2.07766,-2.03135,-2.01791,-2.01644,-1.96096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0129291,0.0129444,0.0208256,0.00324872,0.00557961,0.0118753,0.0121277,0.0129444,0.0175778,0.0315287,0.0704749,0.0129291,0.0315287,0.0213701,0.0032084,0.0103676,0.0121277,0.0122148,0.0138691,0.0175778,0.0315287,0.0704749,2.11636,2.10546,2.13489,0.00599625,2.04881,2.1044,2.10546,2.13439,2.16822,2.17053,2.18658,2.11636,2.13439,2.12271,0.00707857,2.04881,2.05531,2.1044,2.11732,2.16817,2.17053,2.18658,0.0262717,0.0262717,0.0208091,0.00119356,0.0060431,0.0143975,0.0152824,0.0218513,0.0266535,0.0274138,0.0338019,0.0266535,0.0266535,0.0214589,0.00105497,0.00770791,0.0143975,0.0152824,0.0218513,0.0266535,0.0274138,0.0338019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20020102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-33.96,-33.96,0.623,-9999,-9999,-33.96,0.0,-33.96,0.623,0.0,-9999,-9999,-9999,0.0,-9999,-9999,0.0,0.0,0.0,-9999,-9999,166.012,166.012,0.0,-9999,-9999,92.242,92.242,0.0,-9999,-9999,0.063,0.063,0.0,103.231,103.231,0.0,0.0,0.0,0.0,1.676,1.676,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,35.1141,0.0,-9999,-9999,-9999,-9999,-9999,36.3233,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,-2.28444,-2.28444,0.0,0.0,-9999,-9999,-9999,-9999,-2.29938,-2.28444,0.0,0.0,-9999,-9999,-9999,-9999,-2.26842,-2.26441,0.0,0.0,0.00597871,0.00601695,-2.35805,-2.29938,-2.28444,-2.27008,-2.23521,-2.23521,-2.22638,-2.35805,-2.29938,-2.29801,-2.26509,-2.23521,-2.22638,-2.22638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.20139,-2.20139,1.88763,1.88763,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-2.21579,-2.20139,1.89925,1.88763,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-2.27233,-2.21579,-2.20139,-2.18755,-2.15395,-2.15395,-2.14545,-2.27233,-2.21579,-2.21447,-2.18275,-2.15395,-2.14545,-2.14545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.8893e-05,3.8612e-05,0.000312582,0.000131728,5.12376e-06,3.18884e-05,3.35531e-05,3.8893e-05,7.7224e-05,0.000306561,0.00194437,3.8893e-05,0.000306561,0.00031583,0.00013155,2.22246e-05,3.35531e-05,3.40287e-05,4.54221e-05,7.7224e-05,0.000306561,0.00194437,2.22642,2.28448,2.26472,0.00605215,2.22208,2.22643,2.23525,2.26514,2.28448,2.29969,2.3291,2.22642,2.29969,2.26874,0.00601025,2.22642,2.22643,2.23525,2.26514,2.28448,2.29969,2.3291,0.000157604,0.000157604,0.000114391,1.20121e-05,5.64263e-06,4.15738e-05,4.92919e-05,0.000104702,0.000166706,0.000176608,0.000297805,0.000166706,0.000166706,0.000117603,1.18782e-05,1.6863e-05,4.15738e-05,4.92919e-05,0.000104702,0.000166706,0.000176608,0.000297805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20020103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-36.229,-36.229,1.059,-9999,-9999,-36.229,0.0,-36.229,1.059,0.0,-9999,-9999,-9999,0.0,-9999,-9999,0.0,0.0,0.0,-9999,-9999,162.671,162.671,0.0,-9999,-9999,87.234,87.234,0.0,-9999,-9999,0.067,0.067,0.0,102.745,102.745,0.0,0.0,0.0,0.0,1.642,1.642,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,35.0977,0.0,-9999,-9999,-9999,-9999,-9999,26.1276,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,-1.99009,-1.99009,0.0,0.0,-9999,-9999,-9999,-9999,-2.05954,-1.99009,0.0,0.0,-9999,-9999,-9999,-9999,-1.96617,-1.96591,0.0,0.0,0.00614013,0.00653163,-2.05954,-1.99009,-1.987,-1.97097,-1.95098,-1.94142,-1.90919,-2.05954,-1.987,-1.987,-1.97097,-1.94477,-1.91954,-1.89898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91774,-1.91774,1.71301,1.71301,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-1.98467,-1.91774,1.7829,1.71301,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-1.98467,-1.91774,-1.91477,-1.89932,-1.88005,-1.87084,-1.83979,-1.98467,-1.91477,-1.91477,-1.89932,-1.87407,-1.84976,-1.82995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.54556e-06,3.52394e-06,5.83839e-05,2.81054e-05,3.0267e-07,2.85374e-06,2.98346e-06,3.54556e-06,8.04236e-06,4.12063e-05,0.000368306,3.54556e-06,4.12063e-05,5.8719e-05,2.80884e-05,1.83764e-06,2.98346e-06,3.06993e-06,4.25899e-06,8.04236e-06,4.12063e-05,0.000368306,1.97097,1.99009,1.96597,0.00652128,1.89898,1.90919,1.94513,1.97097,1.98701,1.98701,2.05958,1.97097,2.05958,1.96622,0.00612901,1.89898,1.94018,1.94513,1.9586,1.98701,1.98701,2.05958,1.81818e-05,1.81818e-05,1.31305e-05,1.58695e-06,3.24289e-07,3.80499e-06,4.62652e-06,1.13285e-05,1.95654e-05,2.08626e-05,3.87201e-05,1.95654e-05,1.95654e-05,1.35066e-05,1.58796e-06,1.38363e-06,3.80499e-06,4.62652e-06,1.13285e-05,1.95654e-05,2.08626e-05,3.87201e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20020104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-35.356,-35.356,0.501,-9999,-9999,-35.356,0.0,-35.356,0.501,0.0,-9999,-9999,-9999,0.0,-9999,-9999,0.0,0.0,0.0,-9999,-9999,163.943,163.943,0.0,-9999,-9999,89.141,89.141,0.0,-9999,-9999,0.079,0.079,0.0,102.174,102.174,0.0,0.0,0.0,0.0,1.438,1.438,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.5571,0.0,-9999,-9999,-9999,-9999,-9999,30.4986,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,-2.09251,-2.09251,0.0,0.0,-9999,-9999,-9999,-9999,-2.10286,-2.09251,0.0,0.0,-9999,-9999,-9999,-9999,-2.10134,-2.11406,0.0,0.0,0.00656481,0.00577456,-2.15604,-2.15604,-2.13803,-2.10343,-2.09251,-2.0399,-2.03494,-2.15604,-2.15604,-2.15604,-2.10798,-2.09403,-2.09251,-2.03494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.01644,-2.01644,1.60271,1.60271,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-2.02641,-2.01644,1.61272,1.60271,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-2.07766,-2.07766,-2.0603,-2.02697,-2.01644,-1.96574,-1.96096,-2.07766,-2.07766,-2.07766,-2.03135,-2.01791,-2.01644,-1.96096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.2912e-06,6.26959e-06,9.64911e-05,4.58901e-05,4.97243e-07,4.95081e-06,5.33996e-06,6.2912e-06,1.3966e-05,7.03275e-05,0.000611176,6.2912e-06,7.03275e-05,9.70867e-05,4.58597e-05,3.28613e-06,5.33996e-06,5.49129e-06,7.60998e-06,1.3966e-05,7.03275e-05,0.000611176,2.10344,2.09252,2.11416,0.00576271,2.03495,2.0803,2.09403,2.108,2.15605,2.15605,2.15606,2.10344,2.10293,2.10144,0.00655878,2.03495,2.03991,2.0803,2.10344,2.12761,2.15605,2.15605,3.13695e-05,3.13695e-05,2.26229e-05,2.71426e-06,5.8372e-07,6.63711e-06,8.17208e-06,1.94357e-05,3.36612e-05,3.59096e-05,6.64576e-05,3.36612e-05,3.36612e-05,2.32742e-05,2.71447e-06,2.44298e-06,6.63711e-06,8.17208e-06,1.94357e-05,3.36612e-05,3.59096e-05,6.64576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20020105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-38.556,-38.556,1.672,-9999,-9999,-38.556,0.0,-38.556,1.672,0.0,-9999,-9999,-9999,0.0,-9999,-9999,0.0,0.0,0.0,-9999,-9999,149.136,149.136,0.0,-9999,-9999,66.95,66.95,0.0,-9999,-9999,0.078,0.078,0.0,102.468,102.468,0.0,0.0,0.0,0.0,1.112,1.112,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,35.1141,0.0,-9999,-9999,-9999,-9999,-9999,36.3233,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,-2.28444,-2.28444,0.0,0.0,-9999,-9999,-9999,-9999,-2.29938,-2.28444,0.0,0.0,-9999,-9999,-9999,-9999,-2.26842,-2.26441,0.0,0.0,0.00597871,0.00601695,-2.35805,-2.29938,-2.28444,-2.27008,-2.23521,-2.23521,-2.22638,-2.35805,-2.29938,-2.29801,-2.26509,-2.23521,-2.22638,-2.22638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.20139,-2.20139,1.88763,1.88763,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-2.21579,-2.20139,1.89925,1.88763,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-2.27233,-2.21579,-2.20139,-2.18755,-2.15395,-2.15395,-2.14545,-2.27233,-2.21579,-2.21447,-2.18275,-2.15395,-2.14545,-2.14545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.37812e-07,2.37812e-07,9.16062e-06,4.87406e-06,0.0,1.72954e-07,1.72954e-07,2.37812e-07,6.26959e-07,4.36709e-06,5.62533e-05,2.37812e-07,4.36709e-06,9.18765e-06,4.87278e-06,1.08096e-07,1.72954e-07,1.72954e-07,3.0267e-07,6.26959e-07,4.36709e-06,5.62533e-05,2.22638,2.28444,2.26442,0.00601818,2.22205,2.22638,2.23521,2.26509,2.28444,2.29938,2.3291,2.22638,2.29938,2.26843,0.00597981,2.22638,2.22638,2.23521,2.26509,2.28444,2.29938,2.3291,1.59983e-06,1.59983e-06,1.17717e-06,1.66264e-07,0.0,2.37812e-07,3.24289e-07,9.08009e-07,1.7944e-06,1.98897e-06,3.99956e-06,1.7944e-06,1.7944e-06,1.21176e-06,1.68322e-07,8.6477e-08,2.37812e-07,3.24289e-07,9.08009e-07,1.7944e-06,1.98897e-06,3.99956e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20020106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-41.163,-41.163,0.476,-9999,-9999,-41.163,0.0,-41.163,0.476,0.0,-9999,-9999,-9999,0.0,-9999,-9999,0.0,0.0,0.0,-9999,-9999,144.614,144.614,0.0,-9999,-9999,60.174,60.174,0.0,-9999,-9999,0.081,0.081,0.0,102.34,102.34,0.0,0.0,0.0,0.0,0.93,0.93,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,35.0977,0.0,-9999,-9999,-9999,-9999,-9999,26.1276,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,-1.99009,-1.99009,0.0,0.0,-9999,-9999,-9999,-9999,-2.05954,-1.99009,0.0,0.0,-9999,-9999,-9999,-9999,-1.96617,-1.96591,0.0,0.0,0.00614013,0.00653163,-2.05954,-1.99009,-1.987,-1.97097,-1.95098,-1.94142,-1.90919,-2.05954,-1.987,-1.987,-1.97097,-1.94477,-1.91954,-1.89898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91774,-1.91774,1.71301,1.71301,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-1.98467,-1.91774,1.7829,1.71301,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-1.98467,-1.91774,-1.91477,-1.89932,-1.88005,-1.87084,-1.83979,-1.98467,-1.91477,-1.91477,-1.89932,-1.87407,-1.84976,-1.82995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,5.40482e-10,5.40481e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40482e-10,5.40481e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97097,1.99009,1.96591,0.00653166,1.89898,1.90919,1.94477,1.97097,1.987,1.987,2.05954,1.97097,2.05954,1.96617,0.00614015,1.89898,1.94017,1.94477,1.9586,1.987,1.987,2.05954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
