TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20110101,6.603,1.0,5.984,6.612,1.0,7.548,2.832,1.0,6.721,5.274,5.767,8.931,2.452,6.603,1.0,5.984,6.612,1.0,7.548,2.832,1.0,150.279,21.786,1.0,9.839,21.786,1.0,332.072,1.0,345.486,332.072,1.0,315.027,1.0,342.577,315.027,1.0,1.828,1.0,1.706,1.828,1.0,99.097,99.067,0.75,6.088,8.89,1.0,3.725,3.491,0.75,0.283305555556,0.75,14.6438541667,1.0,57.4177291667,1.0,4.52319565217,0.958333333333,334.9493125,1.0,389.636,1.0,-9999,-9999,-9999,1.0,7.81167,1.0,-9999,-9999,-9999,0.897296,-9999,-23.7264,1.0,-9999,-9999,-9999,1.20423,-9999,-9999,-9999,29,19,14,15,1.97955,1.98816,1.0,1.0,0.0570449,0.056428,0.0600006,0.0592026,1.97955,1.97865,1.0,1.0,0.0570449,0.0572156,0.0600006,0.0599538,1.99228,1.9936,0.995833,0.994271,0.00385644,0.00375512,1.97395,1.97699,1.97802,1.97955,2.00191,2.01419,2.02383,1.97395,1.97726,1.9785,1.98003,2.00284,2.01308,2.02018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.24884,2.24745,1.65008,1.65154,1.0,1.0,0.0794555,0.0787727,0.0796768,0.0789887,1.38673,1.4098,1.30263,1.28724,1.0,1.0,0.0761279,0.0751437,0.0850558,0.0840935,2.24884,2.24767,1.65008,1.65128,1.0,1.0,0.0794555,0.0796183,0.0796768,0.079832,1.38673,1.38631,1.30263,1.30285,1.0,1.0,0.0761279,0.0764237,0.0850558,0.0852393,2.24619,2.24726,2.24773,2.24865,2.25007,2.25913,2.26279,2.24629,2.24745,2.24813,2.24884,2.25157,2.25913,2.26279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.37666,1.38167,1.38331,1.38673,1.43835,1.45754,1.47406,1.37666,1.38224,1.38469,1.38844,1.43995,1.45774,1.46935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15108,1.47342,1.27844,0.0269173,0.992645,1.06641,1.16288,1.22707,1.47257,1.47667,1.50228,1.4684,1.47257,1.25157,0.0271711,0.994316,1.04704,1.15273,1.19526,1.4684,1.47561,1.50228,-0.511491,-0.505225,-0.715164,0.0260049,-0.981302,-0.910853,-0.830587,-0.779463,-0.507641,-0.506867,-0.503351,-0.50698,-0.50698,-0.740705,0.0260709,-0.979631,-0.930158,-0.838374,-0.78712,-0.598153,-0.50698,-0.501678,1.16583,1.19716,1.21704,0.0326173,1.07305,1.08202,1.09902,1.15307,1.26257,1.30431,1.31903,1.17294,1.14878,1.1878,0.027262,1.07322,1.08205,1.09992,1.14878,1.21348,1.27193,1.31903,0.0656208,0.0602693,0.0666313,0.00799753,0.0438647,0.0444025,0.0492022,0.0557016,0.0656208,0.0666248,0.0731211,0.0491921,0.0557015,0.0605004,0.00673684,0.0380883,0.0443938,0.0470834,0.052664,0.063453,0.0658597,0.0703746,-9999,-9999
20110102,-5.663,1.0,-5.434,0.925,1.0,-6.011,0.84,1.0,-5.036,-5.383,0.814,-4.506,1.122,-5.663,1.0,-5.434,0.925,1.0,-6.011,0.84,1.0,150.905,61.308,1.0,85.841,61.308,1.0,249.622,1.0,248.255,249.622,1.0,225.515,1.0,209.69,225.515,1.0,1.367,1.0,2.155,1.367,1.0,100.039,100.123,0.916667,0.0,0.0,1.0,2.773,2.549,0.916667,0.210568181818,0.916666666667,5.71660416667,1.0,151.660958333,1.0,14.7735416667,1.0,290.473291667,1.0,390.129,1.0,-9999,-9999,-9999,1.0,13.0368,1.0,-9999,-9999,-9999,0.754794,-9999,2.81207,1.0,-9999,-9999,-9999,0.918411,-9999,-9999,-9999,29,19,29,19,0.494402,0.490117,1.0,1.0,0.0436595,0.0436595,0.0681711,0.0711931,0.494402,0.490261,1.0,1.0,0.0436595,0.0438357,0.0681711,0.0713014,0.511228,0.518977,0.986458,0.983333,0.00795721,0.00918311,0.462411,0.467909,0.478948,0.494402,0.511927,0.572621,0.621961,0.462411,0.470482,0.482901,0.494402,0.515546,0.582951,0.642063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979167,0.42568,0.415457,0.173766,0.167219,1.0,1.0,0.05317,0.05317,0.0928439,0.0920423,0.553886,0.559059,0.313201,0.313074,1.0,1.0,0.0686377,0.0686377,0.0708477,0.0708477,0.42568,0.419076,0.173766,0.16939,1.0,1.0,0.05317,0.0533777,0.0928439,0.0921625,0.553886,0.553886,0.313201,0.313201,1.0,1.0,0.0686377,0.0689273,0.0708477,0.0711283,0.382098,0.387867,0.407009,0.42568,0.472829,0.54009,0.647467,0.380966,0.389827,0.4143,0.430316,0.484417,0.54009,0.647467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.392555,0.524588,0.538832,0.544255,0.553886,0.559703,0.580279,0.394431,0.524588,0.534817,0.553886,0.553886,0.559703,0.59713,0.473684,1.0,1.0,1.0,1.0,1.0,0.947368,0.473684,1.0,1.0,1.0,1.0,1.0,1.0,0.743599,0.639514,0.727705,0.0130981,0.639514,0.644306,0.653131,0.707739,0.766638,0.843192,0.878188,0.644105,0.644306,0.725544,0.0124742,0.641343,0.644306,0.666757,0.703959,0.751276,0.842328,0.86853,0.150579,0.149253,0.208728,0.00672554,0.148688,0.149904,0.163802,0.213803,0.235675,0.237409,0.277374,0.149904,0.149904,0.214316,0.00664661,0.148934,0.149904,0.201263,0.215028,0.239294,0.242287,0.278032,0.589838,0.683748,0.716147,0.0369046,0.533819,0.552121,0.594803,0.655822,0.801362,0.821948,0.88509,0.584494,0.655822,0.685984,0.0329662,0.488867,0.549331,0.584494,0.625036,0.785666,0.821948,0.882897,0.18415,0.169159,0.173265,0.013378,0.123187,0.124694,0.138091,0.156342,0.18415,0.186969,0.199474,0.138065,0.156341,0.162469,0.0122574,0.106993,0.124669,0.13216,0.1478,0.178007,0.184817,0.193552,-9999,-9999
20110103,-1.916,1.0,-3.248,3.587,1.0,0.117,2.932,1.0,-2.058,-3.087,2.595,-0.487,2.218,-1.916,1.0,-3.248,3.587,1.0,0.117,2.932,1.0,151.591,99.102,1.0,88.297,99.102,1.0,261.672,1.0,264.936,261.672,1.0,229.75,1.0,232.488,229.75,1.0,2.05,1.0,2.555,2.05,1.0,100.004,99.987,0.979167,0.0,0.0,1.0,2.62,2.269,0.979167,0.205531914894,0.979166666667,38.7085,1.0,253.989625,1.0,19.854375,1.0,302.239458333,1.0,392.931,1.0,-9999,-9999,-9999,1.0,13.8071,1.0,-9999,-9999,-9999,0.956138,-9999,-4.2644,1.0,-9999,-9999,-9999,0.985767,-9999,-9999,-9999,29,19,29,19,0.590919,0.584486,1.0,1.0,0.0430824,0.0430654,0.0438353,0.0439271,0.590919,0.590919,1.0,1.0,0.0430824,0.0432607,0.0438353,0.0441186,0.594272,0.598239,0.993229,0.991667,0.00515177,0.00631209,0.545116,0.583431,0.589144,0.590919,0.598144,0.59961,0.600989,0.539602,0.583546,0.589144,0.590919,0.598781,0.600862,0.605994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.740512,0.730238,0.212656,0.221425,1.0,1.0,0.0545134,0.054479,0.057008,0.0570908,0.308325,0.308345,0.400566,0.400594,1.0,1.0,0.063855,0.063855,0.0646288,0.0646288,0.740512,0.740512,0.212656,0.212656,1.0,1.0,0.0545134,0.0547244,0.057008,0.057325,0.308325,0.308325,0.400566,0.400566,1.0,1.0,0.063855,0.064148,0.0646288,0.0649183,0.660483,0.730299,0.738697,0.745644,0.754014,0.763658,0.769257,0.660483,0.730482,0.738697,0.746404,0.756909,0.764622,0.769416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.286911,0.288383,0.288383,0.305682,0.308325,0.308325,0.318279,0.283924,0.288383,0.288434,0.306772,0.308325,0.308325,0.318279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.684211,1.0,1.0,1.0,1.0,1.0,1.0,0.870714,0.874946,0.919681,0.0209344,0.770613,0.825434,0.845406,0.879047,0.905845,1.07798,1.21025,0.877534,0.879161,0.909123,0.0205964,0.770936,0.817652,0.836808,0.877534,0.894052,1.07805,1.17642,0.292589,0.284027,0.321442,0.0196006,0.171003,0.23531,0.249722,0.284537,0.319245,0.48552,0.625039,0.288242,0.288242,0.314851,0.0203375,0.171326,0.220412,0.24741,0.283967,0.304908,0.485583,0.59176,0.75956,0.840186,0.868457,0.034803,0.698602,0.707601,0.756942,0.806009,0.943641,0.961755,1.08162,0.757149,0.806009,0.841232,0.0320524,0.629672,0.704203,0.741714,0.783643,0.915286,0.950581,1.06591,0.296104,0.272083,0.26669,0.0133069,0.198357,0.200771,0.222069,0.251475,0.296019,0.300644,0.362382,0.222057,0.251474,0.256416,0.0138603,0.172363,0.200731,0.212602,0.237688,0.286048,0.29717,0.356957,-9999,-9999
20110104,-0.135,1.0,-0.905,1.811,1.0,1.041,0.889,1.0,-0.256,-1.325,1.185,1.376,0.898,-0.135,1.0,-0.905,1.811,1.0,1.041,0.889,1.0,152.335,91.311,1.0,82.16,91.311,1.0,280.286,1.0,285.178,280.286,1.0,246.887,1.0,260.153,246.887,1.0,2.324,1.0,2.525,2.324,1.0,99.257,99.277,0.895833,0.0,0.0,1.0,3.216,2.853,0.895833,0.242860465116,0.895833333333,43.084625,1.0,226.535895833,1.0,18.1538958333,1.0,310.4079375,1.0,394.566,1.0,-9999,-9999,-9999,1.0,15.0355,1.0,-9999,-9999,-9999,0.912499,-9999,-4.9942,1.0,-9999,-9999,-9999,0.852462,-9999,-9999,-9999,29,19,29,19,0.624173,0.626261,1.0,1.0,0.0464504,0.0464404,0.0501335,0.0511975,0.624173,0.622015,1.0,1.0,0.0464504,0.0466744,0.0501335,0.0514098,0.645255,0.644488,0.990625,0.989583,0.00401881,0.00452929,0.614126,0.622715,0.624439,0.639968,0.658207,0.660436,0.665843,0.608169,0.622252,0.624173,0.635519,0.658088,0.665355,0.668989,1.0,1.0,1.0,0.979167,1.0,0.979167,1.0,0.916667,0.9375,1.0,1.0,1.0,1.0,1.0,0.822597,0.818794,0.43048,0.433315,1.0,1.0,0.0551454,0.0553207,0.0563433,0.0568224,0.263992,0.274881,0.603502,0.603714,1.0,1.0,0.0755193,0.0751833,0.0953825,0.0951167,0.822597,0.819154,0.43048,0.43285,1.0,1.0,0.0551454,0.0555068,0.0563433,0.0570036,0.263992,0.263992,0.603502,0.603502,1.0,1.0,0.0755193,0.0757207,0.0953825,0.0955421,0.802439,0.803022,0.803965,0.819927,0.823666,0.826135,0.873351,0.802394,0.802919,0.814092,0.822597,0.823857,0.828873,0.873351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.214146,0.259796,0.263992,0.302934,0.376207,0.376323,0.377228,0.199806,0.259796,0.263992,0.275181,0.376207,0.376323,0.377228,1.0,1.0,1.0,0.947368,1.0,1.0,1.0,0.789474,1.0,1.0,1.0,1.0,1.0,1.0,0.925181,0.982802,1.03528,0.0346941,0.812893,0.877452,0.907673,0.982802,0.995307,1.32541,1.50852,0.986806,0.991264,1.02009,0.0341069,0.813694,0.870003,0.905294,0.931358,0.991686,1.31788,1.49728,0.361878,0.360787,0.390796,0.0344363,0.15502,0.220472,0.250121,0.340684,0.368913,0.717243,0.871579,0.367091,0.367091,0.37484,0.0346831,0.155683,0.212085,0.240626,0.301798,0.367579,0.691732,0.875192,0.838025,0.913922,0.944519,0.0351855,0.773593,0.779622,0.823533,0.876794,1.01885,1.0381,1.40891,0.836776,0.876794,0.92367,0.0349733,0.694762,0.77696,0.817875,0.857782,0.980932,1.02604,1.40891,0.273063,0.250898,0.251621,0.0138973,0.18288,0.185108,0.204786,0.231894,0.272999,0.277249,0.452702,0.20477,0.231893,0.243705,0.0150252,0.158902,0.185071,0.196044,0.219188,0.263816,0.274047,0.452702,-9999,-9999
20110105,-5.184,1.0,-5.494,0.814,1.0,-4.71,2.027,1.0,-4.01,-4.504,0.381,-3.255,0.853,-5.184,1.0,-5.494,0.814,1.0,-4.71,2.027,1.0,153.137,77.72,1.0,74.953,77.72,1.0,258.452,1.0,273.831,258.452,1.0,230.097,1.0,244.645,230.097,1.0,1.095,1.0,1.9,1.095,1.0,99.309,99.385,0.791667,0.0,0.0,1.0,1.282,1.383,0.791667,0.112342105263,0.791666666667,26.4342083333,1.0,191.210625,1.0,16.3754166667,1.0,293.424791667,1.0,396.386,1.0,-9999,-9999,-9999,1.0,7.39675,1.0,-9999,-9999,-9999,0.703228,-9999,4.63201,1.0,-9999,-9999,-9999,0.896285,-9999,-9999,-9999,29,19,29,19,0.53171,0.528258,0.979167,0.979167,0.0441264,0.0441264,0.0487863,0.0481455,0.53171,0.523416,0.979167,0.979167,0.0441264,0.0443388,0.0487863,0.0483402,0.520543,0.526656,0.977604,0.973438,0.00652914,0.00726792,0.429234,0.496087,0.509374,0.523204,0.533982,0.537702,0.54437,0.412434,0.500963,0.511913,0.526459,0.537601,0.539478,0.565661,0.979167,1.0,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.875,0.514549,0.491674,0.121629,0.125936,1.0,1.0,0.0547064,0.0547064,0.0590979,0.059135,0.509072,0.535581,0.21252,0.22734,0.947368,0.947368,0.0675866,0.0675866,0.0891608,0.0964808,0.514549,0.498952,0.121629,0.124551,1.0,1.0,0.0547064,0.0549678,0.0590979,0.0593769,0.509072,0.512687,0.21252,0.214937,0.947368,0.947368,0.0675866,0.0679152,0.0891608,0.0967114,0.425007,0.49869,0.500963,0.517748,0.532026,0.543401,0.635075,0.419974,0.498494,0.500963,0.517748,0.532026,0.543401,0.65232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.355244,0.396266,0.419647,0.467555,0.510468,0.512571,0.532661,0.361682,0.393019,0.419166,0.477499,0.510785,0.530723,0.535009,0.894737,0.947368,0.947368,1.0,0.947368,0.947368,0.947368,0.578947,0.947368,0.947368,0.947368,0.947368,0.947368,0.947368,0.746464,0.670712,0.80052,0.0308668,0.66074,0.676787,0.68298,0.711981,0.80086,1.141,1.21318,0.678902,0.68298,0.796764,0.0304941,0.669509,0.677011,0.68298,0.711981,0.765319,1.14244,1.20933,0.14853,0.147295,0.273864,0.0306679,0.146481,0.15127,0.158175,0.176527,0.288948,0.548121,0.680325,0.15127,0.15127,0.276221,0.0318216,0.146481,0.150327,0.159217,0.190852,0.255945,0.548121,0.721447,0.560514,0.649363,0.708765,0.0405489,0.497698,0.506955,0.566809,0.628034,0.760477,0.809681,1.39619,0.57325,0.628034,0.691482,0.0414842,0.45307,0.508835,0.552662,0.607761,0.755619,0.78515,1.39949,0.172921,0.158877,0.183211,0.0161774,0.115784,0.117397,0.129684,0.146842,0.188689,0.207961,0.476602,0.129668,0.146842,0.177486,0.0170007,0.100595,0.120879,0.124138,0.141638,0.175571,0.204117,0.476464,-9999,-9999
20110106,-3.269,1.0,-4.366,0.807,1.0,-1.595,0.738,1.0,-2.054,-2.933,0.85,-0.713,0.691,-3.269,1.0,-4.366,0.807,1.0,-1.595,0.738,1.0,153.998,25.446,1.0,42.865,25.446,1.0,291.108,1.0,311.06,291.108,1.0,250.498,1.0,295.526,250.498,1.0,0.564,1.0,1.989,0.564,1.0,98.127,98.171,0.6875,0.84,0.0,1.0,2.464,2.036,0.6875,0.183272727273,0.6875,-2.75216666667,1.0,66.9543125,1.0,18.9319791667,1.0,300.451666667,1.0,393.467,1.0,-9999,-9999,-9999,1.0,5.57887,1.0,-9999,-9999,-9999,0.692966,-9999,-3.94366,1.0,-9999,-9999,-9999,0.934735,-9999,-9999,-9999,29,19,29,19,0.463436,0.50892,1.0,0.979167,0.0437789,0.0437991,0.0770155,0.0792547,0.463436,0.439261,1.0,1.0,0.0437789,0.0439883,0.0770155,0.0793594,0.470816,0.471881,0.98125,0.977604,0.0110398,0.0112681,0.350056,0.385747,0.43877,0.469306,0.510533,0.512472,0.516573,0.356314,0.379681,0.439261,0.473376,0.510533,0.511786,0.518248,0.979167,0.979167,1.0,1.0,1.0,1.0,0.979167,0.979167,0.9375,1.0,1.0,1.0,0.979167,0.979167,0.519345,0.478642,0.130376,0.0937322,1.0,1.0,0.0539999,0.054033,0.0793701,0.0789943,0.335539,0.508395,0.612694,0.587208,1.0,0.947368,0.0675707,0.0675866,0.108433,0.178787,0.519345,0.483225,0.130376,0.0928223,1.0,1.0,0.0539999,0.054256,0.0793701,0.0791469,0.335539,0.331815,0.612694,0.611374,1.0,1.0,0.0675707,0.067898,0.108433,0.178905,0.465999,0.477791,0.482493,0.522338,0.590964,0.594129,0.628766,0.46353,0.477791,0.482342,0.522338,0.588702,0.593039,0.661875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.153405,0.177354,0.223122,0.335982,0.342754,0.346965,0.51063,0.106422,0.177354,0.223122,0.335982,0.342754,0.508395,0.514707,0.842105,0.736842,0.947368,1.0,1.0,1.0,0.947368,0.684211,0.736842,0.947368,1.0,1.0,0.947368,0.947368,0.787874,0.7859,0.863414,0.0279011,0.699131,0.768526,0.77317,0.792804,0.827655,1.13867,1.2739,0.796631,0.803752,0.857843,0.0278335,0.702829,0.765368,0.770465,0.787984,0.809726,1.13708,1.27897,0.283205,0.34664,0.391533,0.0287159,0.198517,0.26663,0.273687,0.303345,0.44792,0.58438,0.801351,0.340317,0.340317,0.387027,0.0296202,0.200613,0.2647,0.273135,0.301702,0.44758,0.58438,0.793113,0.525321,0.603346,0.699638,0.04679,0.408103,0.448954,0.545606,0.602783,0.76436,0.833443,1.53319,0.581529,0.596236,0.683613,0.0483161,0.396775,0.456585,0.502109,0.596236,0.707304,0.830598,1.51452,0.0178278,0.0163733,0.0483303,0.0124215,0.0119967,0.0127909,0.0135693,0.0163733,0.0505731,0.055799,0.248482,0.0133641,0.0151324,0.0448984,0.0118735,0.0103456,0.0127721,0.0133676,0.0160364,0.0361761,0.0547637,0.247644,-9999,-9999
