TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20080101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.584,-16.584,2.747,-9999,-9999,-16.584,0.0,-16.584,2.747,0.0,-9999,-9999,-9999,0.0,0.0,1.0,0.0,0.0,1.0,-9999,-9999,211.725,211.725,0.0,-9999,-9999,205.099,205.099,0.0,-9999,-9999,0.199,0.199,0.0,94.599,94.599,0.0,6.81,6.4,1.0,3.891,3.891,0.0,-9999,0.0,-9999,0.0,0.0,0.979166666667,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-0.271545,0.0,-9999,-9999,-9999,-9999,-9999,-8.21643,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,0.104502,0.104502,0.0,0.0,-9999,-9999,-9999,-9999,0.104502,0.104502,0.0,0.0,-9999,-9999,-9999,-9999,0.0705567,0.0987196,0.0,0.0,0.00950444,0.00477683,-0.0492484,-0.0190772,-0.00509245,0.101971,0.11039,0.115093,0.12144,-0.00509245,0.0925266,0.0940256,0.104502,0.115093,0.115093,0.12144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100703,0.100703,0.137143,0.137143,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.100703,0.100703,0.137143,0.137143,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.0474581,-0.0183836,-0.00490733,0.0982639,0.106377,0.110909,0.117026,-0.00490733,0.089163,0.0906075,0.100703,0.110909,0.110909,0.117026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.125288,0.125507,0.118417,0.003781,0.0672323,0.120977,0.124896,0.125288,0.12558,0.125604,0.132856,0.125507,0.125604,0.0948971,0.00795795,0.0,0.00210083,0.067182,0.124896,0.125507,0.12558,0.132856,0.0210052,0.0210052,0.019697,0.0022388,-0.00368334,0.00384799,0.00980273,0.0178558,0.0267408,0.0330776,0.0388299,0.0191579,0.0211025,0.0243404,0.00274882,-0.00035728,0.00980273,0.0117246,0.0210052,0.0330776,0.0388299,0.0533755,0.0346809,0.0177323,0.0242339,0.00180298,0.00960719,0.0113075,0.0126117,0.0195783,0.0346809,0.0362274,0.0433806,0.0177323,0.0195783,0.0289846,0.00246763,0.00960719,0.0123741,0.0171057,0.0252082,0.0370141,0.0490528,0.0556187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20080102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-18.792,-18.792,2.721,-9999,-9999,-18.792,0.0,-18.792,2.721,0.0,-9999,-9999,-9999,0.0,0.0,1.0,0.0,0.0,1.0,-9999,-9999,171.572,171.572,0.0,-9999,-9999,172.856,172.856,0.0,-9999,-9999,0.344,0.344,0.0,95.198,95.198,0.0,0.695,0.0,1.0,3.576,3.576,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-1.03619,0.0,-9999,-9999,-9999,-9999,-9999,-12.7081,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,0.0637197,0.0637197,0.0,0.0,-9999,-9999,-9999,-9999,0.0637197,0.0637197,0.0,0.0,-9999,-9999,-9999,-9999,0.0452354,0.0639382,0.0,0.0,0.00672683,0.0032282,-0.036522,-0.0197936,0.00243459,0.0608656,0.0663585,0.0713509,0.102634,0.00243459,0.0558458,0.0590498,0.0637197,0.0686882,0.0713509,0.102634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614033,0.0614033,0.147532,0.147532,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.0614033,0.0614033,0.147532,0.147532,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.0351943,-0.0190741,0.00234609,0.0586529,0.0639462,0.0687571,0.0989025,0.00234609,0.0538156,0.0569032,0.0614033,0.0661912,0.0687571,0.0989025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0927062,0.0943983,0.0885387,0.00285518,0.0498102,0.089386,0.0924155,0.0927062,0.0949726,0.0951588,0.100653,0.0943983,0.0951588,0.0709757,0.00596227,0.0,0.00152667,0.0498102,0.0925265,0.0943983,0.0949726,0.100653,0.0306785,0.0306785,0.0246005,0.00231605,-0.0101071,0.0165334,0.0213553,0.0284418,0.0322252,0.0324563,0.0393131,0.0284418,0.0314391,0.0257403,0.00266853,-0.0130877,0.0165334,0.0213203,0.0296445,0.0324563,0.0365221,0.0493144,0.0253759,0.00987092,0.0164058,0.00158776,0.00506053,0.00610463,0.00722049,0.0112766,0.0253759,0.026781,0.0347403,0.00987092,0.0112766,0.0210278,0.00232079,0.00502592,0.0069579,0.0093334,0.0165176,0.0275395,0.0402024,0.0465392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20080103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-22.017,-22.017,1.94,-9999,-9999,-22.017,0.0,-22.017,1.94,0.0,-9999,-9999,-9999,0.0,0.0,1.0,0.0,0.0,1.0,-9999,-9999,181.827,181.827,0.0,-9999,-9999,181.091,181.091,0.0,-9999,-9999,0.481,0.481,0.0,97.491,97.491,0.0,1.474,0.0,1.0,3.476,3.476,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-0.480634,0.0,-9999,-9999,-9999,-9999,-9999,-12.2928,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,0.0864913,0.0864913,0.0,0.0,-9999,-9999,-9999,-9999,0.0864913,0.0864913,0.0,0.0,-9999,-9999,-9999,-9999,0.0590971,0.0814181,0.0,0.0,0.00773396,0.00349815,-0.0421147,-0.0126612,0.00298174,0.0773689,0.0893643,0.0987239,0.102557,0.00298174,0.0741823,0.0773689,0.0815287,0.0893643,0.0987239,0.102557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833471,0.0833471,0.142789,0.142789,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.0833471,0.0833471,0.142789,0.142789,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.0405837,-0.0122009,0.00287335,0.0745563,0.0861156,0.095135,0.0988284,0.00287335,0.0714855,0.0745563,0.0785649,0.0861156,0.095135,0.0988284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0526563,0.055444,0.0513936,0.00170818,0.0283646,0.0500292,0.0524913,0.0526563,0.0564068,0.056721,0.0599956,0.055444,0.056721,0.041225,0.00348176,0.0,0.000835282,0.0283646,0.0526563,0.055444,0.0564068,0.0599956,-0.0310473,-0.0310473,-0.0300244,0.00238213,-0.0499003,-0.0437796,-0.0430719,-0.0310473,-0.0247125,-0.0215331,-0.0174612,-0.0430719,-0.0297703,-0.0178721,0.00458259,-0.0499003,-0.0461499,-0.0430719,-0.0271655,-0.00116435,0.0226257,0.0398287,0.0140834,0.00296052,0.00814194,0.00119164,0.00132651,0.00169977,0.00242328,0.00366987,0.0140834,0.0151819,0.0217116,0.00296052,0.00366987,0.012274,0.00194338,0.00109687,0.00169977,0.00270016,0.00723203,0.01582,0.0241285,0.0337243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20080104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.26,-16.26,1.426,-9999,-9999,-16.26,0.0,-16.26,1.426,0.0,-9999,-9999,-9999,0.0,0.0,1.0,0.0,0.0,1.0,-9999,-9999,229.172,229.172,0.0,-9999,-9999,219.109,219.109,0.0,-9999,-9999,0.387,0.387,0.0,96.801,96.801,0.0,0.8,0.0,1.0,3.132,3.132,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-0.271545,0.0,-9999,-9999,-9999,-9999,-9999,-8.21643,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,0.104502,0.104502,0.0,0.0,-9999,-9999,-9999,-9999,0.104502,0.104502,0.0,0.0,-9999,-9999,-9999,-9999,0.0705567,0.0987196,0.0,0.0,0.00950444,0.00477683,-0.0492484,-0.0190772,-0.00509245,0.101971,0.11039,0.115093,0.12144,-0.00509245,0.0925266,0.0940256,0.104502,0.115093,0.115093,0.12144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100703,0.100703,0.137143,0.137143,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.100703,0.100703,0.137143,0.137143,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.0474581,-0.0183836,-0.00490733,0.0982639,0.106377,0.110909,0.117026,-0.00490733,0.089163,0.0906075,0.100703,0.110909,0.110909,0.117026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.127727,0.128111,0.120813,0.00385986,0.0685483,0.123249,0.127327,0.127727,0.128232,0.12827,0.135676,0.128111,0.12827,0.09682,0.00812012,0.0,0.0021381,0.0685107,0.127327,0.128111,0.128232,0.135676,0.0236088,0.0236088,0.0220935,0.00223504,-0.0012444,0.00628695,0.0122341,0.0191718,0.0293332,0.0357437,0.0416499,0.0217616,0.0237686,0.0262633,0.00268479,0.00208165,0.0122341,0.0140358,0.023379,0.0357437,0.0416499,0.0533755,0.0353203,0.0169917,0.024167,0.00189536,0.00902388,0.0107189,0.0120478,0.0189712,0.0353203,0.0369296,0.0443854,0.0169917,0.0189712,0.029033,0.00258485,0.00902254,0.0120386,0.0168781,0.025255,0.0377517,0.0500389,0.05687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20080105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.338,-13.338,1.899,-9999,-9999,-13.338,0.0,-13.338,1.899,0.0,-9999,-9999,-9999,0.0,0.0,1.0,0.0,0.0,1.0,-9999,-9999,216.637,216.637,0.0,-9999,-9999,209.043,209.043,0.0,-9999,-9999,0.601,0.601,0.0,96.101,96.101,0.0,0.0,0.0,1.0,1.838,1.838,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-1.03619,0.0,-9999,-9999,-9999,-9999,-9999,-12.7081,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,0.0637197,0.0637197,0.0,0.0,-9999,-9999,-9999,-9999,0.0637197,0.0637197,0.0,0.0,-9999,-9999,-9999,-9999,0.0452354,0.0639382,0.0,0.0,0.00672683,0.0032282,-0.036522,-0.0197936,0.00243459,0.0608656,0.0663585,0.0713509,0.102634,0.00243459,0.0558458,0.0590498,0.0637197,0.0686882,0.0713509,0.102634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614033,0.0614033,0.147532,0.147532,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.0614033,0.0614033,0.147532,0.147532,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.0351943,-0.0190741,0.00234609,0.0586529,0.0639462,0.0687571,0.0989025,0.00234609,0.0538156,0.0569032,0.0614033,0.0661912,0.0687571,0.0989025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.18002,0.176964,0.168141,0.00533086,0.0964633,0.170764,0.175623,0.176964,0.18002,0.18002,0.185761,0.176964,0.175623,0.134696,0.0112813,0.0,0.00308193,0.0961234,0.175623,0.179455,0.18002,0.185761,0.113245,0.113245,0.104203,0.0038774,0.0374136,0.0727926,0.105614,0.113245,0.117361,0.119496,0.119777,0.111008,0.111903,0.0894604,0.005874,0.0219849,0.0319537,0.0493393,0.106967,0.115099,0.119154,0.122462,0.0504776,0.0351436,0.039437,0.00199682,0.0202521,0.0231903,0.0252464,0.03735,0.0517309,0.0523034,0.0574272,0.0351436,0.03735,0.0442088,0.00254384,0.0202521,0.0232651,0.0318765,0.0478655,0.0540573,0.0584945,0.0692167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20080106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-14.23,-14.23,1.897,-9999,-9999,-14.23,0.0,-14.23,1.897,0.0,-9999,-9999,-9999,0.0,0.0,1.0,0.0,0.0,1.0,-9999,-9999,211.205,211.205,0.0,-9999,-9999,204.681,204.681,0.0,-9999,-9999,0.389,0.389,0.0,96.33,96.33,0.0,0.08,0.0,1.0,2.552,2.552,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-0.480634,0.0,-9999,-9999,-9999,-9999,-9999,-12.2928,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,0,0,0,0.0864913,0.0864913,0.0,0.0,-9999,-9999,-9999,-9999,0.0864913,0.0864913,0.0,0.0,-9999,-9999,-9999,-9999,0.0590971,0.0814181,0.0,0.0,0.00773396,0.00349815,-0.0421147,-0.0126612,0.00298174,0.0773689,0.0893643,0.0987239,0.102557,0.00298174,0.0741823,0.0773689,0.0815287,0.0893643,0.0987239,0.102557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833471,0.0833471,0.142789,0.142789,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.0833471,0.0833471,0.142789,0.142789,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.0405837,-0.0122009,0.00287335,0.0745563,0.0861156,0.095135,0.0988284,0.00287335,0.0714855,0.0745563,0.0785649,0.0861156,0.095135,0.0988284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.163435,0.161544,0.153173,0.00486386,0.0876133,0.156263,0.160708,0.161544,0.163435,0.163435,0.169986,0.161544,0.160708,0.122719,0.010281,0.0,0.00278093,0.0873754,0.160708,0.162922,0.163435,0.169986,0.075053,0.075053,0.0717554,0.00290128,0.0184943,0.0583557,0.0620586,0.075053,0.0855535,0.086526,0.0884575,0.0630284,0.074217,0.0636217,0.00401613,0.0136392,0.0245714,0.0428154,0.0693286,0.0846315,0.0860659,0.0884575,0.0456545,0.0288899,0.0343533,0.00197869,0.0163234,0.0188566,0.0206877,0.0310792,0.0459285,0.0472937,0.0523517,0.0288899,0.0310792,0.039158,0.00255136,0.0163234,0.019449,0.0273652,0.0417746,0.0480674,0.0556852,0.0654396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
