TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20050101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.29,2.258,1.544,2.36,0.794,2.29,0.0,2.258,1.544,0.0,2.36,0.794,0.0,52.174,-9999,-9999,11.733,11.733,0.0,-9999,-9999,296.815,296.815,0.0,-9999,-9999,310.095,310.095,0.0,-9999,-9999,0.469,0.469,0.0,101.444,101.444,0.0,0.428,0.428,0.0,3.634,3.634,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.6331,0.0,45.5667,-9999,-9999,-9999,-9999,27.3943,0.0,27.3544,-9999,-9999,-9999,-9999,3.0,3,33,15,0,0,-2.02347,-1.98451,0.0,0.0,-9999,-9999,-9999,-9999,-2.02368,-1.94629,0.0,0.0,-9999,-9999,-9999,-9999,-1.97816,-2.00195,0.0,0.0,0.0197604,0.012791,-2.1903,-2.0896,-2.06171,-1.9866,-1.91524,-1.79329,-1.77739,-2.11317,-2.08948,-2.083,-2.02347,-1.98451,-1.94629,-1.8658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.216261,-0.216261,3.35017,3.35017,0.0,0.0,-9999,-9999,-9999,-9999,-5.76394,-5.64379,0.690123,0.655471,0.0,0.0,-9999,-9999,-9999,-9999,-0.216261,-0.216261,3.35017,3.35017,0.0,0.0,-9999,-9999,-9999,-9999,-5.7646,-5.52593,0.674277,0.705488,0.0,0.0,-9999,-9999,-9999,-9999,-0.337666,-0.303372,-0.296128,-0.216261,-0.0907926,-0.042422,-0.0356585,-0.337666,-0.304636,-0.297537,-0.267985,-0.216261,-0.118209,-0.042422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.78626,-5.77345,-5.7687,-5.74702,-5.52593,-5.40244,-5.40244,-5.77345,-5.77345,-5.7687,-5.76394,-5.52593,-5.52593,-5.52593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83519,1.65474,2.02405,0.0638714,1.55543,1.65474,1.81212,1.85285,2.11585,2.43104,2.91223,1.8547,2.09953,2.10033,0.0661759,1.54824,1.65969,1.83519,2.02296,2.32735,2.42749,2.9048,3.86681,3.60103,4.02601,0.0577055,3.60135,3.64413,3.82586,3.9016,4.14136,4.21182,4.86748,3.80099,4.12322,4.07849,0.0565455,3.60135,3.77985,3.84558,4.09025,4.14628,4.20827,4.80345,1.28147,4.53039,2.27093,0.281108,0.736513,0.796348,0.809813,1.0985,4.53039,4.54071,4.54543,1.28962,4.54535,1.9424,0.256646,0.736715,0.79647,0.809813,1.08661,4.46403,4.5304,4.54535,0.863011,0.860929,0.674597,0.0377533,0.391401,0.401423,0.404066,0.859741,0.877991,0.898132,0.903221,0.877991,0.880208,0.722682,0.036423,0.389712,0.401423,0.404066,0.860929,0.900856,0.910844,0.92209,-9999,-9999
20050102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.354,3.333,0.932,3.399,0.173,3.354,0.0,3.333,0.932,0.0,3.399,0.173,0.0,52.7118,-9999,-9999,15.13,15.13,0.0,-9999,-9999,269.369,269.369,0.0,-9999,-9999,287.013,287.013,0.0,-9999,-9999,1.219,1.219,0.0,99.733,99.733,0.0,4.2,4.2,0.0,7.459,7.459,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,39.0229,0.0,38.9661,-9999,-9999,-9999,-9999,18.9877,0.0,18.96,-9999,-9999,-9999,-9999,2.0,3,33,15,0,0,-2.30855,-2.29337,0.0,0.0,-9999,-9999,-9999,-9999,-2.29652,-2.1859,0.0,0.0,-9999,-9999,-9999,-9999,-2.19481,-2.27638,0.0,0.0,0.0397131,0.0325622,-2.54483,-2.53574,-2.42609,-2.21457,-2.1095,-1.83339,-1.77627,-2.54483,-2.53574,-2.49577,-2.25576,-2.17656,-2.1095,-1.93274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.405556,-0.385777,3.42977,3.44911,0.0,0.0,-9999,-9999,-9999,-9999,-6.22658,-6.2233,1.90484,1.90118,0.0,0.0,-9999,-9999,-9999,-9999,-0.405556,-0.385777,3.42977,3.44911,0.0,0.0,-9999,-9999,-9999,-9999,-6.18948,-5.8919,1.84193,1.77444,0.0,0.0,-9999,-9999,-9999,-9999,-0.512306,-0.494093,-0.482383,-0.385777,-0.30631,-0.157072,-0.0770117,-0.512306,-0.503369,-0.494093,-0.385777,-0.37268,-0.366081,-0.255072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.73237,-6.72035,-6.22658,-6.02363,-5.6851,-5.30801,-5.30801,-6.73237,-6.73237,-6.60912,-6.08856,-5.8919,-5.6851,-5.39879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93915,1.78693,2.13197,0.0634799,1.6902,1.78403,1.91895,1.95849,2.19114,2.57262,3.01599,1.96454,2.17641,2.21292,0.0661027,1.68369,1.78403,1.93915,2.13948,2.47897,2.56946,3.00958,4.48399,3.97284,4.40835,0.0554325,3.92031,4.05221,4.17945,4.42321,4.48399,4.53822,5.21909,4.15044,4.47292,4.40774,0.055117,3.92031,4.06974,4.21942,4.34573,4.47455,4.48495,5.19142,1.46957,4.63374,2.40804,0.27718,0.868415,0.938966,0.954842,1.29523,4.63374,4.6443,4.64913,1.47846,4.64905,2.0913,0.252512,0.868653,0.93911,0.954842,1.28121,4.56587,4.63375,4.64905,1.03915,1.03672,0.825503,0.0444141,0.491702,0.504994,0.508204,1.0348,1.0555,1.10207,1.11104,1.0555,1.058,0.885236,0.0432327,0.48971,0.504994,0.508204,1.03672,1.1082,1.11638,1.1293,-9999,-9999
20050103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.512,3.584,1.223,3.353,0.516,3.512,0.0,3.584,1.223,0.0,3.353,0.516,0.0,53.3023,-9999,-9999,22.382,22.382,0.0,-9999,-9999,256.531,256.531,0.0,-9999,-9999,276.216,276.216,0.0,-9999,-9999,1.82,1.82,0.0,100.737,100.737,0.0,4.968,4.968,0.0,6.565,6.565,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,43.0444,0.0,42.9818,-9999,-9999,-9999,-9999,26.3782,0.0,26.3398,-9999,-9999,-9999,-9999,1.0,3,33,15,0,0,-2.0954,-1.91241,0.0,0.0,-9999,-9999,-9999,-9999,-2.13277,-1.85861,0.0,0.0,-9999,-9999,-9999,-9999,-2.07423,-2.08938,0.0,0.0,0.0295916,0.0307195,-2.38259,-2.33014,-2.29066,-2.0954,-1.90348,-1.8656,-1.8656,-2.38259,-2.33675,-2.32299,-2.09647,-1.89994,-1.8656,-1.8656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.513142,-0.514631,3.56237,3.58047,0.0,0.0,-9999,-9999,-9999,-9999,-5.33262,-4.76504,0.682549,1.18325,0.0,0.0,-9999,-9999,-9999,-9999,-0.513142,-0.514631,3.56237,3.58047,0.0,0.0,-9999,-9999,-9999,-9999,-5.44783,-4.59916,0.628246,1.01316,0.0,0.0,-9999,-9999,-9999,-9999,-0.669713,-0.604956,-0.550899,-0.514631,-0.343782,-0.234183,-0.190905,-0.669713,-0.620439,-0.595681,-0.524424,-0.513913,-0.465211,-0.234183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.87487,-5.85167,-5.69691,-5.45716,-5.40497,-4.76504,-4.59916,-5.93466,-5.87487,-5.85167,-5.45716,-4.76504,-4.59916,-4.59916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95504,1.80832,2.14851,0.0633624,1.71238,1.8039,1.93537,1.97387,2.20206,2.59433,3.03105,1.98143,2.18759,2.23022,0.0660383,1.70602,1.8039,1.95504,2.15732,2.50263,2.59126,3.02479,4.28028,3.66694,4.2379,0.0659917,3.63022,3.82411,3.87851,4.27533,4.35237,4.49427,5.06869,3.84004,4.32035,4.30445,0.0613106,3.63022,3.84117,4.03653,4.28299,4.4002,4.49474,5.06869,1.50548,4.64827,2.43354,0.27587,0.895696,0.968463,0.984838,1.33592,4.64827,4.65886,4.6637,1.51448,4.66362,2.11991,0.251196,0.895942,0.968612,0.984838,1.32145,4.58018,4.64828,4.66362,1.38213,1.37906,1.12605,0.0568953,0.697786,0.717963,0.722306,1.37612,1.40051,1.50836,1.52634,1.40051,1.40348,1.20909,0.0562106,0.695245,0.717963,0.722516,1.37906,1.52257,1.52634,1.53963,-9999,-9999
20050104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.703,6.604,0.279,6.923,0.036,6.703,0.0,6.604,0.279,0.0,6.923,0.036,0.0,53.9462,-9999,-9999,2.689,2.689,0.0,-9999,-9999,342.69,342.69,0.0,-9999,-9999,348.674,348.674,0.0,-9999,-9999,0.72,0.72,0.0,100.674,100.674,0.0,7.637,7.637,0.0,6.765,6.765,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.6331,0.0,59.5242,-9999,-9999,-9999,-9999,27.3943,0.0,35.7334,-9999,-9999,-9999,-9999,1.0,3,33,15,0,0,-2.02347,-1.98451,0.0,0.0,-9999,-9999,-9999,-9999,-2.02368,-1.94629,0.0,0.0,-9999,-9999,-9999,-9999,-1.97816,-2.00195,0.0,0.0,0.0197604,0.012791,-2.1903,-2.0896,-2.06171,-1.9866,-1.91524,-1.79329,-1.77739,-2.11317,-2.08948,-2.083,-2.02347,-1.98451,-1.94629,-1.8658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.216261,-0.216261,3.35017,3.35017,0.0,0.0,-9999,-9999,-9999,-9999,-5.76394,-5.64379,0.690123,0.655471,0.0,0.0,-9999,-9999,-9999,-9999,-0.216261,-0.216261,3.35017,3.35017,0.0,0.0,-9999,-9999,-9999,-9999,-5.7646,-5.52593,0.674277,0.705488,0.0,0.0,-9999,-9999,-9999,-9999,-0.337666,-0.303372,-0.296128,-0.216261,-0.0907926,-0.042422,-0.0356585,-0.337666,-0.304636,-0.297537,-0.267985,-0.216261,-0.118209,-0.042422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.78626,-5.77345,-5.7687,-5.74702,-5.52593,-5.40244,-5.40244,-5.77345,-5.77345,-5.7687,-5.76394,-5.52593,-5.52593,-5.52593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27567,2.2395,2.48242,0.0620782,2.15926,2.20462,2.26668,2.28497,2.4228,3.03263,3.33532,2.32226,2.41353,2.57922,0.0662403,2.15604,2.20462,2.27567,2.40982,2.9799,3.03104,3.33237,4.30729,4.18579,4.48437,0.0543508,4.17198,4.24793,4.27157,4.35616,4.45401,4.81341,5.27079,4.26854,4.43722,4.55738,0.0541603,4.17198,4.26854,4.30603,4.43329,4.75918,4.81182,5.25372,2.22828,4.9422,2.94741,0.249939,1.44518,1.56259,1.58901,2.15547,4.9422,4.95346,4.95861,2.2395,4.95852,2.69645,0.225387,1.44558,1.56283,1.58901,2.13213,4.86981,4.94221,4.95852,0.238584,0.237949,0.178087,0.0110919,0.0955808,0.0976765,0.0984551,0.233307,0.237991,0.24104,0.244233,0.244012,0.244758,0.189959,0.0104492,0.0951033,0.0976927,0.0984551,0.233716,0.240999,0.241695,0.2447,-9999,-9999
20050105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.603,4.477,0.299,4.881,0.504,4.603,0.0,4.477,0.299,0.0,4.881,0.504,0.0,54.6436,-9999,-9999,20.575,20.575,0.0,-9999,-9999,264.513,264.513,0.0,-9999,-9999,282.929,282.929,0.0,-9999,-9999,1.348,1.348,0.0,101.206,101.206,0.0,0.337,0.337,0.0,5.328,5.328,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,39.0229,0.0,50.9018,-9999,-9999,-9999,-9999,18.9877,0.0,24.7676,-9999,-9999,-9999,-9999,2.0,3,33,15,0,0,-2.30855,-2.29337,0.0,0.0,-9999,-9999,-9999,-9999,-2.29652,-2.1859,0.0,0.0,-9999,-9999,-9999,-9999,-2.19481,-2.27638,0.0,0.0,0.0397131,0.0325622,-2.54483,-2.53574,-2.42609,-2.21457,-2.1095,-1.83339,-1.77627,-2.54483,-2.53574,-2.49577,-2.25576,-2.17656,-2.1095,-1.93274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.405556,-0.385777,3.42977,3.44911,0.0,0.0,-9999,-9999,-9999,-9999,-6.22658,-6.2233,1.90484,1.90118,0.0,0.0,-9999,-9999,-9999,-9999,-0.405556,-0.385777,3.42977,3.44911,0.0,0.0,-9999,-9999,-9999,-9999,-6.18948,-5.8919,1.84193,1.77444,0.0,0.0,-9999,-9999,-9999,-9999,-0.512306,-0.494093,-0.482383,-0.385777,-0.30631,-0.157072,-0.0770117,-0.512306,-0.503369,-0.494093,-0.385777,-0.37268,-0.366081,-0.255072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.73237,-6.72035,-6.22658,-6.02363,-5.6851,-5.30801,-5.30801,-6.73237,-6.73237,-6.60912,-6.08856,-5.8919,-5.6851,-5.39879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06339,1.9502,2.26115,0.0629131,1.85827,1.93651,2.04703,2.0804,2.27844,2.74218,3.13633,2.09626,2.26568,2.34783,0.0660056,1.85279,1.93651,2.06339,2.25861,2.66236,2.73956,3.13117,4.60822,4.1361,4.53753,0.0541238,4.07963,4.17576,4.34856,4.53421,4.60738,4.66237,5.33389,4.28217,4.5622,4.54265,0.0533908,4.07963,4.21123,4.37685,4.51583,4.57423,4.60822,5.31935,1.72503,4.75143,2.59083,0.269506,1.05597,1.14176,1.16106,1.57497,4.75143,4.76226,4.7672,1.7348,4.76712,2.29375,0.244729,1.05626,1.14193,1.16106,1.55791,4.68183,4.75144,4.76712,1.29566,1.29275,1.05041,0.0537205,0.646072,0.664718,0.66875,1.29015,1.31353,1.40602,1.42176,1.31353,1.31639,1.12756,0.0529119,0.643672,0.664718,0.66875,1.29275,1.41822,1.42224,1.43657,-9999,-9999
20050106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.936,4.844,0.564,5.138,0.342,4.936,0.0,4.844,0.564,0.0,5.138,0.342,0.0,55.3945,-9999,-9999,21.522,21.522,0.0,-9999,-9999,283.146,283.146,0.0,-9999,-9999,298.599,298.599,0.0,-9999,-9999,1.297,1.297,0.0,101.147,101.147,0.0,3.656,3.656,0.0,6.243,6.243,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,43.0444,0.0,56.1475,-9999,-9999,-9999,-9999,26.3782,0.0,34.408,-9999,-9999,-9999,-9999,3.0,3,33,15,0,0,-2.0954,-1.91241,0.0,0.0,-9999,-9999,-9999,-9999,-2.13277,-1.85861,0.0,0.0,-9999,-9999,-9999,-9999,-2.07423,-2.08938,0.0,0.0,0.0295916,0.0307195,-2.38259,-2.33014,-2.29066,-2.0954,-1.90348,-1.8656,-1.8656,-2.38259,-2.33675,-2.32299,-2.09647,-1.89994,-1.8656,-1.8656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.513142,-0.514631,3.56237,3.58047,0.0,0.0,-9999,-9999,-9999,-9999,-5.33262,-4.76504,0.682549,1.18325,0.0,0.0,-9999,-9999,-9999,-9999,-0.513142,-0.514631,3.56237,3.58047,0.0,0.0,-9999,-9999,-9999,-9999,-5.44783,-4.59916,0.628246,1.01316,0.0,0.0,-9999,-9999,-9999,-9999,-0.669713,-0.604956,-0.550899,-0.514631,-0.343782,-0.234183,-0.190905,-0.669713,-0.620439,-0.595681,-0.524424,-0.513913,-0.465211,-0.234183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.87487,-5.85167,-5.69691,-5.45716,-5.40497,-4.76504,-4.59916,-5.93466,-5.87487,-5.85167,-5.45716,-4.76504,-4.59916,-4.59916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09682,1.99512,2.29596,0.062752,1.90482,1.97827,2.08158,2.11266,2.30146,2.78788,3.16806,2.1318,2.28924,2.38422,0.0659897,1.89966,1.97827,2.09682,2.2827,2.71211,2.78541,3.16324,4.42206,3.85374,4.38534,0.0647791,3.81251,3.9651,4.03228,4.41081,4.4871,4.68782,5.2144,3.99041,4.42201,4.45845,0.0604877,3.81251,3.99041,4.23018,4.42206,4.609,4.68889,5.2144,1.79999,4.78208,2.64406,0.266835,1.11274,1.20314,1.22348,1.65964,4.78208,4.79298,4.79796,1.80999,4.79787,2.35342,0.24206,1.11304,1.20332,1.22348,1.64167,4.71203,4.78209,4.79787,1.34257,1.33957,1.09105,0.0554724,0.673517,0.69304,0.697268,1.33682,1.36076,1.46097,1.47784,1.36076,1.36369,1.17136,0.0547189,0.671039,0.69304,0.697268,1.33957,1.47418,1.47784,1.492,-9999,-9999
