,Time,WS,Ta,RH,P,SW_IN,Rain,SIF,LAI_lv,LAI_hv,cvl,cvh,LAI,SM,DEM,CLAY,SAND,SILT,GRA,WSA,SAV,EBF,DBF,MF,ENF,WET,CRO,OSH,CSH,Month,ET,H
0,200701,2.303482294,27.757989500000008,81.77218628,99.83085156,205.69164351851853,6.599601269,2988.0,1.692278385,1.851535439,0.014984817,0.9850151540000001,1.8491489474953235,0.396542281,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,1,35.54562158726929,2436.1673
19,200808,3.11648035,26.15383300000002,35.72881317,100.5023516,251.8188194444444,0.004907083,582.5,1.685696483,1.146515846,0.014984817,0.9850151540000001,1.154595335926429,0.12434753,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,8,42.98937004302672,2207.6285
32,200909,2.111913919,29.788110399999994,54.00436020000001,100.2630313,266.0682407407407,0.116277017,675.5,1.685709596,1.211379409,0.014984817,0.9850151540000001,1.2184871249197682,0.125110105,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,9,35.11295483313765,2613.6199
35,200912,1.86372602,28.17046510000005,79.34286499,99.96377344,214.32560185185184,13.47382164,1873.75,1.691502452,1.707897663,0.014984817,0.9850151540000001,1.7076519342344565,0.360003144,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,12,37.02531789134999,2791.500300000001
7,200708,2.576449633,25.208245800000054,46.91766739,100.4829297,241.26872685185185,0.383689255,473.75,1.685696483,1.146515846,0.014984817,0.9850151540000001,1.154595335926429,0.154803663,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,8,38.22393510939345,2626.342700000001
12,200801,2.91300106,27.996179200000032,80.44799042,99.61348438,206.9921296296296,10.31561947,2693.75,1.692278385,1.851535439,0.014984817,0.9850151540000001,1.8491489474953235,0.403920203,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,1,126.5430444746452,-9999.0
29,200906,2.305468321,25.59142460000004,46.8158226,100.42035940000001,218.8367592592592,0.012782342,615.0,1.685705066,1.287709355,0.014984817,0.9850151540000001,1.2936732105525488,0.129484773,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,6,35.32267556991482,2640.757
33,200910,2.24262619,30.56850589999999,50.63844299,100.2675469,288.2137962962962,0.193706572,664.0,1.6856949330000002,1.294970036,0.014984817,0.9850151540000001,1.300824939524758,0.128779069,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,10,35.48998351026765,2628.1757
5,200706,3.619155407,23.14800420000001,45.04735565,100.3293281,196.0396296296296,0.68107599,657.25,1.685705066,1.287709355,0.014984817,0.9850151540000001,1.2936732105525488,0.189129606,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,6,37.582153192262695,2588.090100000001
1,200702,2.031138897,27.978967300000022,81.28037262,99.86149219,231.2788888888889,6.65539217,2932.25,1.692284226,1.9851036069999999,0.014984817,0.9850151540000001,1.9807157045936568,0.39574986700000003,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,2,32.78665225233997,2246.4236
18,200807,2.921746969,24.463678000000016,35.08438873,100.49275,232.54363425925925,0.0008188910000000001,529.25,1.6856446269999998,1.20768857,0.014984817,0.9850151540000001,1.2148506190252182,0.127406761,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,7,36.03618067328329,1913.2092
22,200811,1.818186998,30.04940190000002,69.5224762,99.93333594,251.72120370370368,5.183405399,1164.0,1.6866453890000002,1.488626957,0.014984817,0.9850151540000001,1.4915941837959652,0.258346796,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,11,100.42213357271005,1685.45043
6,200707,2.732589722,23.005059800000023,42.98677826,100.5750469,231.9212037037037,0.000785945,474.25,1.6856446269999998,1.20768857,0.014984817,0.9850151540000001,1.2148506190252182,0.153239384,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,7,35.99663405770317,2480.5046
13,200802,2.520202875,26.35512700000004,87.10358429,99.62754688,157.07003472222226,16.78188133,2750.0,1.692268729,1.984966993,0.014984817,0.9850151540000001,1.9805809055137,0.418849796,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,2,115.12656622365569,-9999.0
9,200710,1.983302355,30.010675000000052,61.12340546,100.1317344,273.2726388888889,1.263895988,744.3333332999997,1.6856949330000002,1.294970036,0.014984817,0.9850151540000001,1.300824939524758,0.16830112,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,10,46.864614361656386,2333.356
26,200903,1.990655899,28.501855500000033,66.68208313,100.0268281,271.614375,2.035395145,2427.5,1.692249298,1.924755096,0.014984817,0.9850151540000001,1.921270983347633,0.34671208299999995,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,3,178.07977750546445,843.3407199999997
28,200905,2.627478123,27.348687700000035,48.82260895,100.24917190000001,216.5552546296296,0.106194198,908.5,1.686436057,1.491726279,0.014984817,0.9850151540000001,1.4946439261313786,0.142337739,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,5,47.20065683789353,2329.963300000001
11,200712,1.894721627,28.40731200000005,77.80899811,99.75015625,229.2602546296296,11.40948582,2419.0,1.691502452,1.707897663,0.014984817,0.9850151540000001,1.7076519342344565,0.362717122,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,12,139.83101419874396,1263.7975
4,200705,2.329654694,27.99727780000001,56.31039047,100.33725,224.0511111111111,0.30778712,1338.25,1.686436057,1.491726279,0.014984817,0.9850151540000001,1.4946439261313786,0.191573635,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,5,34.85510629686734,2388.31
31,200908,2.090247154,26.59252320000001,50.66927719,100.4145625,254.3172685185185,0.010358178,679.75,1.685696483,1.146515846,0.014984817,0.9850151540000001,1.154595335926429,0.12348561699999999,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,8,36.09966234682978,2676.215999999999
30,200907,2.673204899,24.69729000000001,40.68032837,100.4749063,230.91650462962963,0.0027095070000000003,455.0,1.6856446269999998,1.20768857,0.014984817,0.9850151540000001,1.2148506190252182,0.125666097,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,7,33.49836218971721,2536.156200000001
17,200806,3.023894787,25.544946300000053,42.38277054,100.4747578,214.91715277777766,0.000843604,661.0,1.685705066,1.287709355,0.014984817,0.9850151540000001,1.2936732105525488,0.133289307,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,6,27.28419605424609,2055.5295
34,200911,1.956107378,30.497003199999995,63.93013382,100.0036328,266.9759027777779,1.663459897,1004.25,1.6866453890000002,1.488626957,0.014984817,0.9850151540000001,1.4915941837959652,0.171567887,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,11,33.78777243011824,2513.1341
14,200803,1.585222483,27.22231450000004,77.98825073,100.0060703,234.53627314814813,6.731144905,2560.5,1.692257643,1.9244531390000001,0.014984817,0.9850151540000001,1.9209736761750749,0.390793383,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,3,146.19939901877038,1611.225
25,200902,2.293664932,26.47268070000001,85.35724640000002,99.68833594,177.4228935185185,13.73786545,2547.75,1.692284226,1.9851036069999999,0.014984817,0.9850151540000001,1.9807157045936568,0.413879901,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,2,115.83666637809604,560.5977600000001
27,200904,2.028312206,29.231866500000024,57.88328171,100.1042891,251.0054398148148,0.123845652,1795.6666670000006,1.69137001,1.801723599,0.014984817,0.9850151540000001,1.8000699184135576,0.19798851,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,4,87.53283829474128,2166.2863
21,200810,2.151481867,31.40984500000002,54.29663467,100.2096484,287.9450694444445,0.076124571,806.0,1.6856949330000002,1.294970036,0.014984817,0.9850151540000001,1.300824939524758,0.123517871,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,10,76.30821587268257,2523.5938
2,200703,1.868665218,26.374169899999966,85.62277222,99.94060156,168.69193287037038,23.92335129,2622.0,1.692249298,1.924755096,0.014984817,0.9850151540000001,1.921270983347633,0.421231866,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,3,38.42046245458428,2636.8626
20,200809,1.997165918,29.475122100000075,54.67285538,100.2925391,270.0873148148148,0.054938804,727.75,1.685709596,1.211379409,0.014984817,0.9850151540000001,1.2184871249197682,0.124059461,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,9,54.70862022755088,2377.8571
10,200711,1.612685204,29.13469850000001,72.94194031,99.9115625,259.35106481481483,4.859176159,1700.0,1.6866453890000002,1.488626957,0.014984817,0.9850151540000001,1.4915941837959652,0.33118057300000003,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,11,113.69941428270607,1309.2291
16,200805,3.011491537,25.8639465,38.88337326,100.3946797,243.6488888888889,0.0006956439999999999,902.3333332999997,1.686436057,1.491726279,0.014984817,0.9850151540000001,1.4946439261313786,0.15347302,48.60005951,21,52,27,1,0,0,0,0,0,0,0,0,0,0,5,57.28313544097704,1839.5514
