,Time,WS,Ta,RH,P,SW_IN,Rain,SIF,LAI_lv,LAI_hv,cvl,cvh,LAI,SM,DEM,CLAY,SAND,SILT,GRA,WSA,SAV,EBF,DBF,MF,ENF,WET,CRO,OSH,CSH,Month,ET,H
0,200601,3.4549362660000003,27.43877560000004,83.05780029,100.4267031,208.79016203703705,16.86607933,2782.5,0.999509275,1.949013352,0.002334702,0.9976652859999999,1.9467965195442598,0.47587043,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,1,215.15251542789008,377.781
19,200708,2.3815341,25.420220900000004,52.41986465,101.2569063,245.4368287037037,0.311353505,480.5,0.993447423,1.621630549,0.002334702,0.9976652859999999,1.6201639091397948,0.256672114,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,8,125.03829249944748,-9999.0
32,200809,2.010912657,28.37941890000002,61.16260529,101.0940781,281.5531712962963,0.215396181,699.5,0.993186057,1.6031683680000002,0.002334702,0.9976652859999999,1.6017442218405231,0.248338103,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,9,105.65560878832972,1951.8911
35,200812,2.097101688,27.934747300000023,80.45948029,100.5904375,228.2215972222222,12.14234257,1953.75,0.997445405,1.8449459080000001,0.002334702,0.9976652859999999,1.842967224741294,0.458225459,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,12,62.120128429238825,3403.4011
7,200608,2.599920273,25.232720900000004,48.92461014,101.3805156,260.6972685185185,0.067961805,664.75,0.993447423,1.621630549,0.002334702,0.9976652859999999,1.6201639091397948,0.24339072399999997,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,8,154.94792227767024,464.03339000000005
12,200701,2.516835213,28.108727999999985,81.25089264,100.622375,236.60715277777769,7.704774857,2091.0,0.999509275,1.949013352,0.002334702,0.9976652859999999,1.9467965195442598,0.46408653299999997,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,1,134.5222022329146,734.71681
29,200806,2.673239708,25.756646699999976,49.57841873,101.2375313,220.74395833333332,0.026485033,852.25,0.997528553,1.864677191,0.002334702,0.9976652859999999,1.8626526349644377,0.24267751,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,6,130.12546510658962,-9999.0
33,200810,2.393877506,29.56777340000001,63.30500412,101.0160313,298.1591435185185,0.8256382940000001,851.75,0.993395925,1.6146470309999998,0.002334702,0.9976652859999999,1.613196575424555,0.28449457899999997,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,10,93.20101246759316,2614.2694
5,200606,3.270641804,24.48864140000001,42.15184784,101.2791875,219.7164583333333,0.012131413,1113.0,0.997528553,1.864677191,0.002334702,0.9976652859999999,1.8626526349644377,0.24844738800000002,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,6,118.46738170838442,-9999.0
1,200602,1.89274466,28.04699100000005,77.30953979,100.6871797,273.6990046296296,4.818399906000001,3097.75,1.002589583,2.095780134,0.002334702,0.9976652859999999,2.0932278346848374,0.46207719999999997,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,2,194.41031673477147,336.07830999999993
18,200707,2.513247967,23.528466800000054,49.81998062,101.3473594,233.4672685185185,0.033088271,524.25,0.995575607,1.7569687369999998,0.002334702,0.9976652859999999,1.7551910898529777,0.254108012,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,7,115.8777471406825,1025.455
22,200711,1.5931872130000002,28.998895300000072,73.72135162,100.7003125,280.932199074074,6.190777302000001,1232.5,0.995013773,1.697265983,0.002334702,0.9976652859999999,1.6956264129936167,0.430192024,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,11,74.6440405267726,2196.7381
6,200607,2.461554289,24.09295040000001,47.19797516,101.3679844,228.87782407407408,0.07506394400000001,791.5,0.995575607,1.7569687369999998,0.002334702,0.9976652859999999,1.7551910898529777,0.24512244800000002,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,7,126.56082114391056,601.47095
13,200702,2.375006437,27.969750999999967,81.94734955,100.6487188,240.97958333333332,10.54550743,2363.0,1.002589583,2.095780134,0.002334702,0.9976652859999999,2.0932278346848374,0.4658346470000001,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,2,159.47351172860925,-9999.0
9,200610,2.550383568,28.32253420000001,60.06028748,101.2294297,306.18726851851847,0.148337826,655.0,0.993395925,1.6146470309999998,0.002334702,0.9976652859999999,1.613196575424555,0.24500665100000002,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,10,128.43884284817884,2058.741
26,200803,1.669371247,27.25908810000004,80.18357086,100.7885,251.2956944444444,8.204232216,2489.25,1.006367803,2.218147755,0.002334702,0.9976652859999999,2.2153185833047324,0.472001702,2.399567366,62,22,16,0,0,1,0,0,0,0,0,0,0,0,3,174.39244885263173,338.0798400000001
